백엔드,프론트엔드,웹개발,모바일,게임개발,DBA,데이터 엔지니어,AL/ML,DevOps,VR/AR/3D,블록체인
"{'K8S', 'React', 'jQuery', 'Python', 'GCP', 'Memcached', 'MongoDB', 'Docker', 'Jenkins', 'JavaScript', 'Angular', 'Node.js', 'Visual Studio', 'MSSQL', 'Hyperledger Fabric', 'CodeIgniter', 'HTML', 'RabbitMQ', 'Vue.JS', 'MSA', 'Mybatis', 'Selenium', 'Microsoft IIS', 'Electron', 'MySQL', 'Bootstrap', 'SASS', 'CSS', 'Grafana', 'Azure', 'SQL', 'Flask', 'C#', 'Spring', 'Kotlin', 'Socket.IO', 'Qt', 'AWS', 'Argo', 'Unreal Engine', 'Android Studio', 'Nest.js', 'TypeScript', 'Redux', 'Linux', 'Django', 'Oracle', 'aws batch', 'Kafka', 'Kubernetes', 'ExpressJS', 'Sequelize.js', 'JPA', 'Redmine', 'AdonisJS', 'PHP', '기술이 아님', 'Dockerized', 'MQTT', 'MariaDB', '.NET', 'Prometheus', 'C / C++', 'Go', 'Solidity', 'Apache', 'Git', 'NoSQL', 'Golang', 'ES6', 'Unity', 'NGINX', 'Ajax', 'Redis', 'Laravel', 'PostgreSQL', 'Datadog', 'ElasticSearch', 'Java'}","{'React', 'jQuery', 'AWS', 'PHP', 'D3.js', '기술이 아님', 'Flutter', 'Electron', 'Visual Studio Code', 'Firebase', 'gRPC', 'Python', 'MQTT', 'Android Studio', 'Webpack', 'MySQL', 'Docker', 'MongoDB', 'Nuxt.js', 'TypeScript', 'Redux', 'JSX', 'SASS', 'JavaScript', 'CSS', 'Figma', 'OAuth2', 'Angular', 'Linux', 'SQLite', 'PM2', 'Apache', 'Node.js', 'SQL', 'Git', 'NoSQL', 'ES6', 'Protobuf', 'Babel', 'NGINX', 'Swift', 'Next.js', 'HTML', 'H2 Database', 'Vue.JS', 'C#', 'fastlane', 'Kotlin', 'Socket.IO', 'React Native', 'Java', 'Dart'}","{'React', 'AWS', 'jQuery', 'PHP', '기술이 아님', 'Flutter', 'jquery', 'Python', 'MySQL', 'Scala', 'MongoDB', 'MariaDB', '.NET', 'TypeScript', 'JSX', 'SASS', 'JavaScript', 'SQL 서버', 'CSS', 'Angular', 'JSP', 'Linux', 'C / C++', 'Django', 'Oracle', 'Go', 'Apache', 'Node.js', 'Azure', 'SQL', 'Git', 'MES', 'MSSQL', 'Ajax', 'NGINX', 'Flask', 'ASP.NET', 'Nginx', 'Next.js', 'HTML', 'H2 Database', 'ExpressJS', 'PostgreSQL', 'Vue.JS', 'C#', 'Spring', 'Kotlin', 'React Native', 'MSA', 'Java', 'Mybatis'}","{'React', 'AWS', '기술이 아님', 'Firebase', 'Android Studio', 'Notion', 'Rxswift', 'Figma', 'Linux', 'OkHttp', 'Objective-C', 'C / C++', 'Embedded Linux', 'Git', 'Swift', 'HTML', 'Spring', 'Kotlin', 'Socket.IO', 'React Native', 'Java'}","{'Vert.x', 'AWS', '기술이 아님', 'c#', 'Unreal Engine', 'Python', 'Android Studio', 'MySQL', 'MongoDB', 'Docker', 'Lua', 'Jenkins', 'JavaScript', 'Linux', 'Objective-C', 'C / C++', 'Go', 'Node.js', 'Azure', 'Git', 'NoSQL', 'OpenGL', 'AR', 'Unity', 'WebGL', 'Swift', 'Redis', 'HTML', 'C#', 'Kotlin', 'Java'}","{'Spark', 'AWS', '기술이 아님', 'Python', 'MySQL', 'NumPy', 'Tensorflow', 'MariaDB', 'Pandas', 'Shell', 'Airflow', 'Oracle', 'EDA', 'SQL', 'Git', 'NoSQL', 'MSSQL', 'FastAPI', 'Redis', 'PyTorch'}","{'Spark', 'Jira', 'AWS', '기술이 아님', 'R', 'Python', 'Confluence', 'Data Studio', 'Tableau', 'Notion', 'Tensorflow', 'Redash', 'MATLAB', 'SQL', 'NoSQL', 'Git', 'Snowflake', 'Superset', 'Kafka', 'Hadoop'}","{'Selenium', 'Jira', 'AWS', '.net', '기술이 아님', 'c#', 'Keras', 'R', 'Python', 'Confluence', 'Ubuntu', 'GCP', 'MySQL', 'NumPy', 'Tensorflow', 'Docker', 'OpenCV', 'MariaDB', 'Pandas', 'Jenkins', 'MATLAB', 'Linux', 'C / C++', 'EDA', 'Azure', 'Embedded Linux', 'Visual Studio', 'Git', 'caffe2', 'SQL', 'OpenGL', 'Kafka', 'Kubernetes', 'FastAPI', 'scikit-learn', 'Redis', 'Hadoop', 'PyTorch', 'C#', 'Spring', 'NLP', 'Mantis', 'Java', 'ROS'}","{'K8S', 'Redmine', 'Jira', 'AWS', 'PHP', '기술이 아님', 'Terraform', 'Red Hat Enterprise Linux', 'GNU Bash', 'Python', 'Confluence', 'Ubuntu', 'GCP', 'MySQL', 'Ansible', 'Docker', 'OpenCV', 'Redux', 'Cloud CMS', 'SASS', 'Jenkins', 'JavaScript', 'MCU', 'MATLAB', 'Shell', 'Linux', 'C / C++', 'ELK', 'Bitbucket', 'Oracle', 'Apache', 'Azure', 'Node.js', 'Visual Studio', 'Git', 'NoSQL', 'MSSQL', 'OpenStack', 'Kubernetes', 'NGINX', 'IBM Containers', 'Redis', 'Visual Basic', 'Hadoop', 'HBase', 'Rust', 'PostgreSQL', 'Spring', 'MSA', 'Java', 'hw', 'ROS'}","{'Docker', 'C / C++', 'OpenCV', '기술이 아님', 'PyTorch', 'Unreal Engine', 'C#', 'Git', 'AR', 'Unity', 'Kubernetes'}","{'React', 'AWS', '기술이 아님', 'Unreal Engine', 'GCP', 'Docker', 'Figma', 'Angular', 'Linux', 'C / C++', 'Go', 'Solidity', 'Node.js', 'Golang', 'Hyperledger Fabric', 'Kubernetes', 'Vue.JS', 'Kotlin', 'Socket.IO', 'Java'}"
